record_id,in_date,day_name,out_date
x3Y9Tin-DdvLu22IF9oaQg,2016-01-16,Saturday,2016-01-23
clAY6-cDJKQT7rAE7fdnfw,2016-01-16,Saturday,2016-01-24
Prv4ZZccgaTIoUy3dzyTkw,2016-01-17,Sunday,2016-01-26
-w44FrcIuY3RBHRzZ3Vj0A,2016-01-17,Sunday,2016-01-25
r87ZCoWQiYl2YegKik_vkw,2016-01-17,Sunday,2016-01-27
zGTC92FfOwgPNKu4DVgqmQ,2016-01-17,Sunday,2016-02-11
Z98ob9-B4wQ-RtphxxEVZA,2016-01-18,Monday,2016-01-26
V_kiscna6iCTLpoDRcGqAA,2016-01-18,Monday,2016-01-28
Jffx99mJe4FFh5eKCCE-qw,2016-01-18,Monday,2016-01-28
ZGnaD1UfzFfl07dVFhXPMw,2016-01-18,Monday,2016-01-27
mpMuEZUmC6taAjMYpIQIZQ,2016-01-18,Monday,2016-01-25
FnIa5IstNvmjA4JOwNeXVA,2016-01-18,Monday,2016-01-25
xn3XTEmd8T2KOdQnpZN0Ow,2016-01-18,Monday,2016-01-27
2f5Z3KH_Afn-5NUa_DJAAA,2016-01-18,Monday,2016-01-26
nl_7iK-Dx5mgsvGa-o-tPQ,2016-01-18,Monday,NULL
GxZ2Itxe6lH4q_AknWqjbg,2016-01-18,Monday,2016-01-26
THaKA8OXdLsfkM3LJFD-yQ,2016-01-18,Monday,2016-01-26
rR_XZjfg2VsXdoM3h-VpLQ,2016-01-18,Monday,2016-01-25
DL5X0qRoBdXKi65_BIZN3A,2016-01-18,Monday,2016-01-26
bRZL7Vg8n2kDMgxMlaYZ6A,2016-01-18,Monday,2016-01-27
eAfhILJqBPxBmCkIPjpSbw,2016-01-18,Monday,2016-01-28
VaQgHJqbH8XT2dUy9hQ6yA,2016-01-18,Monday,2016-01-26
JnWYB5-GICh3xEM-B_h_9Q,2016-01-18,Monday,2016-01-25
CmPF8JAECbr0WQNB80QnEg,2016-01-18,Monday,2016-01-31
Z98ob9-B4wQ-RtphxxEVZA,2016-01-18,Monday,2016-01-26
Z6dF3P0E6L-VFw0PM2nvLQ,2016-01-18,Monday,2016-01-28
6rwi2CdMxwfo0epQKNSvZA,2016-01-18,Monday,2016-01-27
vTS1qp5aEZXgZC-EEYt8hw,2016-01-18,Monday,2016-02-08
B9IBZ5_Fv-Ib7xbWxbNrBA,2016-01-18,Monday,2016-01-26
35JVM692hMoOcW6sRF-hwg,2016-01-18,Monday,2016-01-28
nFSqNoENElgFQYciYBfqPg,2016-01-18,Monday,2016-01-31
ZyJMooQPZeMImKPMKWic9A,2016-01-18,Monday,2016-01-27
FJty8vu9kSpkSNDibLEqJQ,2016-01-18,Monday,2016-01-27
KGArXAUzhLzJhg3ABZWSuA,2016-01-18,Monday,2016-01-28
0z5vXDy_EYZX5bW852QnYg,2016-01-18,Monday,2016-01-26
V_kiscna6iCTLpoDRcGqAA,2016-01-18,Monday,2016-01-28
82HrZ3a3KztjDvg5x6boow,2016-01-18,Monday,2016-01-25
2mdu-gCl4ph5J1yxpIYIig,2016-01-18,Monday,2016-01-26
1g1Lhj_bBn9EiGxsJbHaoQ,2016-01-18,Monday,2016-01-28
i2UPUg7tMOwsxkqWGPQfpw,2016-01-18,Monday,2016-01-26
lqTBQthQagnCp3uX1oOKhw,2016-01-18,Monday,2016-01-25
K0igg57TXZ7gsQN51XOC0w,2016-01-18,Monday,2016-01-28
H3zpQq9y4qct6Wit3uJQqw,2016-01-18,Monday,2016-01-25
4OVuAloye3SV0HtlaJSlww,2016-01-18,Monday,2016-01-25
8VElWyTX902p2JocZnN1yA,2016-01-18,Monday,2016-01-27
fJCRJsa57ZfLWoYqSMVWkg,2016-01-18,Monday,2016-01-25
kE-gE1z3hYhNDkI8RkI_Uw,2016-01-19,Tuesday,2016-02-04
BwRjpaWHrJjXUFWWAh2OYw,2016-01-19,Tuesday,NULL
ORyma0HDnpj4JfyZgcNWtg,2016-01-19,Tuesday,2016-01-28
q6ISbl3MIOIlGHG47pgzjw,2016-01-19,Tuesday,2016-01-27
rF4XMlFUzJvgCdf0TLWGnQ,2016-01-19,Tuesday,2016-01-29
COgXkWj0HuI-Pspux3Nimw,2016-01-19,Tuesday,2016-01-27
AsDjd4O2eYylpaPba1oMww,2016-01-19,Tuesday,2016-01-27
1KgjnxiOv4IAK3TDajsJrA,2016-01-19,Tuesday,2016-01-28
YoKyd9kCFtjdHiagjuxnvA,2016-01-19,Tuesday,2016-01-26
qOnylTndHqb_xK7cfW4o1w,2016-01-19,Tuesday,2016-01-27
RVN7SM6FrIH3EIyJKdzj1w,2016-01-19,Tuesday,2016-01-28
2zMmSfJ-Nl9-x6Y2y-8p8Q,2016-01-19,Tuesday,2016-01-27
pSJznK-E5CCQ-xwVXSfGsQ,2016-01-19,Tuesday,2016-01-27
cqEvGXi4QYwoTIgFTbj38g,2016-01-19,Tuesday,2016-01-28
QYEQIimrygb4Va5-Qtr1Yg,2016-01-19,Tuesday,2016-01-26
VxNN96FmX4MuWkAt9e2eJg,2016-01-19,Tuesday,2016-01-29
mk0RxROWFKyNxUA0aFqmcw,2016-01-19,Tuesday,2016-01-27
XyFlSSkr_aREL-JCT63MyA,2016-01-19,Tuesday,2016-01-27
ORyma0HDnpj4JfyZgcNWtg,2016-01-19,Tuesday,2016-01-28
xAmEd6R2rn3ySFeNPpbrtg,2016-01-19,Tuesday,2016-01-26
o0uUJMZgwHz_QI2ohflm_A,2016-01-19,Tuesday,2016-01-27
5B191x09KV4P5N6SIKmWvQ,2016-01-19,Tuesday,2016-01-27
ygsHLyy9YXcmADcTGw_dcg,2016-01-19,Tuesday,2016-01-27
Fvc84D3K5p3q7KTsndHQxQ,2016-01-19,Tuesday,2016-01-26
q6ISbl3MIOIlGHG47pgzjw,2016-01-19,Tuesday,2016-01-27
BdjNDepjHtQgW2eqp6XO0Q,2016-01-19,Tuesday,2016-01-27
Is_uVO3fZtSMljE4QxAGIQ,2016-01-19,Tuesday,2016-01-29
weJ-AZ7rMNX8g_Imf5Xgnw,2016-01-19,Tuesday,2016-01-26
g51whXbNNVzDx5kKyURgrw,2016-01-19,Tuesday,2016-01-28
yWnABYqZTPw8BnIxe0oPww,2016-01-19,Tuesday,2016-01-29
MQjWsSz_B23vB20qahzE1A,2016-01-19,Tuesday,2016-01-28
GT4yMHrwuUWJ0y8OLGdB5A,2016-01-19,Tuesday,2016-01-26
Rg5fBocfs2-0YVeVg7Gcnw,2016-01-20,Wednesday,NULL
4sPVhIiRiCt6hevSsrJDXg,2016-01-20,Wednesday,2016-01-28
P5G1k0VPqMxRujIz5MxQYw,2016-01-20,Wednesday,NULL
ygsvetj82yRpL_lgcuTphQ,2016-01-20,Wednesday,2016-01-28
pS-HfJJNu6IWwasFBZQP8w,2016-01-20,Wednesday,2016-01-30
vVW-6iVSGVmkoNoYg0_ICw,2016-01-20,Wednesday,2016-01-29
xGfQQjRGgGwKDUsYH4_UIw,2016-01-20,Wednesday,2016-01-29
gGOCPhw1CLiUUGma7zTmCA,2016-01-20,Wednesday,2016-01-28
5YHI3Io2oTY05t_vBofeEA,2016-01-20,Wednesday,2016-01-28
v1QFnX6SNfftFRQz02bilA,2016-01-20,Wednesday,2016-01-28
Wq8YI-UftC_tvlFTIRxM4Q,2016-01-20,Wednesday,2016-01-29
NkoOI8XFsz2mle3BDKYk5A,2016-01-20,Wednesday,2016-01-28
hEXweXBARlLXuJ5iPifcww,2016-01-20,Wednesday,2016-01-27
_-aBH3owqdDrTVwzJVY3Jw,2016-01-20,Wednesday,2016-01-29
F1iOKBm5z2JgaAVcyjFGRw,2016-01-20,Wednesday,2016-01-27
4sPVhIiRiCt6hevSsrJDXg,2016-01-20,Wednesday,2016-01-28
db8YLNwXAKHOTT9PW3aPsA,2016-01-20,Wednesday,2016-01-30
XKayhinAtjweYN7OPtw-uQ,2016-01-20,Wednesday,2016-01-30
t-7stDboekPfcrcUF5-AxQ,2016-01-20,Wednesday,2016-01-30
2-2wgjQjKtGcgDN7x4h5Pg,2016-01-20,Wednesday,2016-01-27
VD98pPTEQpRjAxjslegBSw,2016-01-20,Wednesday,2016-01-27
l9a6C9T2c6dPvl-p8VGiXA,2016-01-20,Wednesday,2016-01-30
4gMCrqdXr3PSQh5vIRxvfg,2016-01-20,Wednesday,2016-01-30
KxSvBtoAlhblTVZDX2AmuA,2016-01-20,Wednesday,2016-01-29
764MOdji8I_T0t7nNKXTrw,2016-01-20,Wednesday,2016-01-27
6O_9eU7ew3NPlIHH8FkhVQ,2016-01-20,Wednesday,2016-01-27
HsvrLfeVBRGh92hZm2qrlg,2016-01-20,Wednesday,2016-01-28
FYTxw0drX21C2w-psrOtGg,2016-01-20,Wednesday,2016-01-28
HRojJmMEzU--AUY89k8u7w,2016-01-20,Wednesday,2016-01-27
fI1aELmo_v6qXRBHzHmy4A,2016-01-20,Wednesday,2016-01-28
9J6Nz6ov8UVajxerWd40oA,2016-01-21,Thursday,2016-01-30
-GkevYCrabihQ0VMvdZfqA,2016-01-21,Thursday,2016-01-29
zEHjN4i9aTDNkmLFQTrduQ,2016-01-21,Thursday,NULL
OViHoL0SmXzMCmoQNSUXlA,2016-01-21,Thursday,2016-01-29
mZW1x_9_Ji0RuJoJLfgtLQ,2016-01-21,Thursday,2016-01-28
rZq4WBuJ5OdrzRC2aJbo4w,2016-01-21,Thursday,2016-01-28
gFPjdYmTtx-1dN0cfPCJOg,2016-01-21,Thursday,2016-02-14
AnrE6AJxYJ80iwEGIN-5lw,2016-01-21,Thursday,2016-01-29
q1D5KYLwaRiuh13wP4EdSA,2016-01-21,Thursday,2016-01-31
dk5XCgHFm66BWuZEk-GPIA,2016-01-21,Thursday,2016-01-28
OOHd4FCmfPVnc5JUauOo6Q,2016-01-21,Thursday,2016-01-28
6i5Qj9OAVeGB5vihbaNs3A,2016-01-21,Thursday,2016-01-29
Xcji0zqqXJXRzFd9ksLP4Q,2016-01-21,Thursday,2016-01-29
nYoeKSakQAI_yTY_CTE3bQ,2016-01-21,Thursday,2016-01-30
1y7ovBWOx2-VnEmUfLm7Hg,2016-01-21,Thursday,2016-01-29
qJK2kgU1zAZ6I3dbYaFhfA,2016-01-21,Thursday,2016-01-28
MZKKNIudhp3rrELm-zvOaA,2016-01-21,Thursday,2016-01-29
ad7L90FsfYHuswemNUPxQQ,2016-01-21,Thursday,2016-01-30
GSToRR0upnn1TPLXts7KCw,2016-01-21,Thursday,2016-01-28
uN-4f93CILJRt9yhMDXDkA,2016-01-21,Thursday,2016-01-29
0ja7E1suV11QMycNjmdSmQ,2016-01-21,Thursday,2016-01-31
-wKsBwwzEJ9O8tBPlm7SFA,2016-01-21,Thursday,2016-01-31
qnWF3v7Wngg7xCvlLBEjzg,2016-01-21,Thursday,2016-01-28
GxiN81CfC5b4McdzMBMZ5Q,2016-01-21,Thursday,2016-01-28
gsmbmBzBAkb8I9ESuEgVVA,2016-01-21,Thursday,2016-01-28
hcN_p9T-7B2jdaWbsOn0jA,2016-01-21,Thursday,2016-01-31
jDVuFmbA9Qk-3LDyDlzGMA,2016-01-21,Thursday,2016-01-29
-FmOvnRE1iTb4eZprhd-0w,2016-01-21,Thursday,2016-01-31
jzdBX0Uwlrno9WYtbhDQfQ,2016-01-21,Thursday,2016-01-31
j79hGFSR5Yb0jRDuV2LY7w,2016-01-21,Thursday,2016-01-30
amUYCZLTBVbSgxckdJ1K8Q,2016-01-21,Thursday,2016-01-30
Ef4cuCH33cY2FIWwEfg8ng,2016-01-21,Thursday,2016-01-30
EALMCNCsxBw3ynt5MsLPSA,2016-01-21,Thursday,2016-01-31
Jg4Edg4JcE87DmmXkjLNJQ,2016-01-21,Thursday,2016-01-29
br9991vUSXreo32UHZ-FSA,2016-01-21,Thursday,2016-01-30
art8GBiWUnYr3SsRLGJj5A,2016-01-21,Thursday,2016-01-31
VwlE8DZAIDv7AQlLQRqnWQ,2016-01-22,Friday,2016-01-30
xqgcPeVA1htjIlJEW97XYA,2016-01-22,Friday,2016-01-31
1Ej626GoYs3WORTX4pR_Pg,2016-01-22,Friday,2016-01-31
OsU2X_se8XrZHh2SSDfbbA,2016-01-22,Friday,2016-01-29
xTolFFXXSOemwoaN9UYZoA,2016-01-22,Friday,2016-01-31
bPUBHGh-xkdCUwMkpkFDZQ,2016-01-22,Friday,2016-01-31
GnlxLOUwrQaQS4KnfZwHhQ,2016-01-22,Friday,2016-02-01
UxBN10A-10t_tJCcwwC2uA,2016-01-22,Friday,2016-01-31
fcm5mvNbcxOIfCaYxslYkg,2016-01-22,Friday,2016-01-29
pXTOXKG1CsEwLpaNFOfg_w,2016-01-22,Friday,2016-01-30
ZPN79okNPG-ZkEaT9AxTWg,2016-01-22,Friday,2016-01-31
AEOFgY6fdSY94zvA4V79sw,2016-01-22,Friday,2016-01-30
d0CkAsaorRbfbX1jZiPhnA,2016-01-22,Friday,2016-01-31
qOX3KAJe_xq11x1VyXmL9Q,2016-01-22,Friday,2016-02-01
IFeV9JS4m3Qg__eqxD0BwA,2016-01-22,Friday,NULL
zZjcLqG_zDre1Jr-dPhv6g,2016-01-22,Friday,2016-02-01
bPUBHGh-xkdCUwMkpkFDZQ,2016-01-22,Friday,2016-01-31
j0G_2MhUeUIJJkZtlop0Qg,2016-01-22,Friday,2016-01-29
pXTOXKG1CsEwLpaNFOfg_w,2016-01-22,Friday,2016-01-30
CcYVR0ovfzAMnw_zr5nviA,2016-01-22,Friday,2016-01-30
j0G_2MhUeUIJJkZtlop0Qg,2016-01-22,Friday,2016-01-29
3qxVN9E7W1kcUgiP5ZoQ7A,2016-01-22,Friday,2016-02-01
B3WL4l3GH-Q9ESLOkMwybg,2016-01-22,Friday,2016-01-30
_YPmfvji4cDNz-UTo9z97g,2016-01-22,Friday,NULL
28A0f_VxvrVG9oMNjNYEAg,2016-01-22,Friday,2016-01-31
W4I-v7mhNx96ipUpVTZO_g,2016-01-22,Friday,2016-01-31
4WAxtQNAlJkA-SpNs128XQ,2016-01-22,Friday,2016-02-10
ideNzD8RBXTwyWdVfTZtiQ,2016-01-22,Friday,2016-02-01
iOflQCGEh0raAfUMfRVBpQ,2016-01-22,Friday,2016-01-29
_H42yZPDtk5xn2SsRkZ6tw,2016-01-22,Friday,2016-01-29
fwIm94lx5KYhuBay0Qqsrw,2016-01-22,Friday,2016-01-31
QOAtaBVQqbqbBKEoIJKq_w,2016-01-22,Friday,2016-01-31
sM9N_TmmuaJ_TJWBVWk2EA,2016-01-22,Friday,2016-02-06
6FinmUrAWmuhBQXFkcj_vg,2016-01-22,Friday,2016-02-13
DqiLFIdsg05WZ26LnpTHjQ,2016-01-22,Friday,2016-01-30
rd3YyjbWx1UU9ld9FH1-3Q,2016-01-22,Friday,2016-01-29
kHcOaCm542Eof87Rh36Mwg,2016-01-22,Friday,2016-01-31
3gIyuwxXp9zjS72QWKXEFw,2016-01-22,Friday,2016-01-31
Lv0JkOXi6D0iBKhHIh1TxQ,2016-01-23,Saturday,2016-02-01
qZWEXZS8G2Lwlnd4Gk65dA,2016-01-23,Saturday,2016-02-02
T5QhI-d9BLe7Vq_y1kTNNw,2016-01-23,Saturday,2016-02-02
H2l1IEBtv37OE2RDsNtvvA,2016-01-23,Saturday,2016-02-15
,2016-01-24,Sunday,2016-02-02
j5z-kG4yxSyWjEqx-nlA6Q,2016-01-25,Monday,2016-02-03
34dkp6EiOud-4LaKbRErEQ,2016-01-25,Monday,2016-02-14
SKL8ABU-7eWxssph-qlcQw,2016-01-25,Monday,2016-02-03
8PcRRkWbVlO4kLvs7SCI_w,2016-01-25,Monday,2016-02-01
qi2ERcZDQL9-oWT2YiEqnQ,2016-01-25,Monday,2016-02-03
kvHI2OG8iUKCgs5z2WvjxQ,2016-01-25,Monday,2016-02-02
8PcRRkWbVlO4kLvs7SCI_w,2016-01-25,Monday,2016-02-01
OjF-xLsX0IcH_eA2eu9V7g,2016-01-25,Monday,2016-02-04
X-GXsC4CIFgV_dMZHmqDnQ,2016-01-25,Monday,2016-02-03
JOvhGLIh2k6jNz4nVfdvcw,2016-01-25,Monday,2016-02-02
FL4QtJ6LXuqmH1x5iH0n_g,2016-01-25,Monday,2016-02-04
F43LgC_aFNHffN3sDm2F8w,2016-01-25,Monday,2016-02-03
Mc9kbbmRsAkzx7OET4CgBw,2016-01-25,Monday,2016-02-01
todj5MAlaQVXh_XdSGP4Sg,2016-01-25,Monday,2016-02-04
x_2mCdgpYm3K4z6RUlNOvw,2016-01-25,Monday,2016-02-01
KzACG2ump3cys7Rk4Ma4Lw,2016-01-25,Monday,2016-02-01
jLgK7vkPazXTm5q2mRn4mg,2016-01-25,Monday,2016-02-07
Ulk-TiPDQajP8KtyKa0Fgg,2016-01-25,Monday,2016-02-04
3IL4PfmKdpGbkrbgrgXanA,2016-01-25,Monday,2016-02-04
1rnDs2o510oApqMFi3oZvQ,2016-01-25,Monday,2016-02-03
4qcmRce7_vdrJNmTbdU2yA,2016-01-25,Monday,2016-02-03
_gnvtUed1fpSQUF6XgxUAg,2016-01-25,Monday,2016-02-02
Vz8dHaxDqZbGCd0106T5mQ,2016-01-25,Monday,NULL
V78hk6RDBy4MdxMJ2JpQ-g,2016-01-25,Monday,2016-02-01
RnXjpYd7z6jao6eiN5AhtQ,2016-01-25,Monday,2016-02-04
SAgD3Ei_iEBKDyYTXETmgg,2016-01-25,Monday,2016-02-02
mfFJW7L0EUG_Jgf7FJ7eYA,2016-01-25,Monday,2016-02-03
vwfJZuAMRG2Qu4jEsR946w,2016-01-25,Monday,2016-02-01
LHXHoVmp9OPu88hODPpyfw,2016-01-25,Monday,2016-02-03
gVfM7ohKuYit8VctJZjW3A,2016-01-25,Monday,2016-02-02
MB8OgFJHmWz3ACMn88el_Q,2016-01-25,Monday,2016-02-02
9R_nPtBXmj_DrPtt5HDiyA,2016-01-25,Monday,2016-02-02
0_NUSGaDKAphLELb6ZuTug,2016-01-25,Monday,2016-02-08
C6hj-XYX1vpH6Ee1MiLefA,2016-01-25,Monday,2016-02-04
3bMmkzCSZJkmnvh-ufYv0Q,2016-01-25,Monday,2016-02-01
qi2ERcZDQL9-oWT2YiEqnQ,2016-01-25,Monday,2016-02-03
4qcmRce7_vdrJNmTbdU2yA,2016-01-25,Monday,2016-02-03
43t-1TMqG27zH3vnpQ0iEQ,2016-01-25,Monday,2016-02-01
EWPC0_ESAPv0rFL5FPFjCQ,2016-01-25,Monday,2016-02-18
6G2BsYW0q5h0z0KsNDneGg,2016-01-25,Monday,2016-02-03
Mc9kbbmRsAkzx7OET4CgBw,2016-01-25,Monday,2016-02-01
DtI5P2nBT0qDOcdpK3zcSg,2016-01-25,Monday,2016-02-01
RfDH55or7C96GP4XD7ppIw,2016-01-25,Monday,2016-02-04
vTWiA3WgKHzkxZfpS2KYdg,2016-01-26,Tuesday,2016-02-03
ZspWZSp0niw7CW_NyIu-VQ,2016-01-26,Tuesday,NULL
SZdW_bsKSshpAph24C_j7w,2016-01-26,Tuesday,2016-02-04
ILyf5n_7fEGt1ziVrbpYDw,2016-01-26,Tuesday,2016-02-05
0hjq-AewpM__Wqurr2MZRw,2016-01-26,Tuesday,NULL
_c4C22DGls3zh1MGTbIfFg,2016-01-26,Tuesday,2016-02-04
MrGBJh_h_y94xHz2WBm3QA,2016-01-26,Tuesday,2016-02-05
jAoAMqjlikIgnTmkEfFOfA,2016-01-26,Tuesday,2016-02-02
LsKFATXXTZnJEnhEbzj3tg,2016-01-26,Tuesday,2016-02-02
FCRhz_IcWDWduo97mBfqTw,2016-01-26,Tuesday,2016-02-05
rxSktL_kJEpLPqGMEQ548A,2016-01-26,Tuesday,2016-02-04
N_-5uD-bOE-960u1l11FSQ,2016-01-26,Tuesday,2016-02-05
SZdW_bsKSshpAph24C_j7w,2016-01-26,Tuesday,2016-02-04
JrIc3Niyd8KYmbwlHkb-7A,2016-01-26,Tuesday,2016-02-03
uUBZXwz_Dn0m_c5xl1IrBA,2016-01-26,Tuesday,2016-02-02
BktwH2kJwjBC0kJrQu0tjw,2016-01-26,Tuesday,2016-02-04
yeylsmb_4giquavSsRgkoA,2016-01-26,Tuesday,2016-02-05
1qxOnOW-CcDRxgJuI_6oCA,2016-01-26,Tuesday,2016-02-02
bJJBk_VDoRjKd_Yi85-3Xw,2016-01-26,Tuesday,2016-02-02
ILyf5n_7fEGt1ziVrbpYDw,2016-01-26,Tuesday,2016-02-05
VGQQcTpIvUcILwNOO0CM-g,2016-01-26,Tuesday,2016-02-03
tyZnL2KW7ObdoshMlL39XA,2016-01-26,Tuesday,2016-02-02
RQAhn5Yiu9_VLnaQcH759w,2016-01-26,Tuesday,2016-02-05
Oihs0Z4CH30t2fLQFOZoLQ,2016-01-26,Tuesday,2016-02-04
H4k-b1vNsItNPAb_BBJEQA,2016-01-26,Tuesday,2016-02-04
KcyN8WAUZ6iB1uNz5eSFLg,2016-01-26,Tuesday,2016-02-03
wWF7oP5EHZh0UBRTTxtL0w,2016-01-26,Tuesday,2016-02-02
XLU4OD8tojv4Ebv21qLN4g,2016-01-26,Tuesday,2016-02-05
RlwaFFNV8b3ZZ3_mLNJ_rQ,2016-01-26,Tuesday,2016-02-05
8Hweeha_jVBa5O8Ex60ssw,2016-01-26,Tuesday,2016-02-09
27AlJSQYQt4Byngw_rT0ag,2016-01-26,Tuesday,2016-02-19
wXrkwRpeLrQT4xmrvnOzxw,2016-01-26,Tuesday,2016-02-03
vTWiA3WgKHzkxZfpS2KYdg,2016-01-26,Tuesday,2016-02-03
GS4Me43Uj2hSb_3EjR_eCw,2016-01-26,Tuesday,2016-02-04
U6UHp0q4q_2pszuMrsCmjw,2016-01-26,Tuesday,2016-02-03
dJhc4HS4Dt6jvjbKMuVjbg,2016-01-26,Tuesday,2016-02-04
25iobwhrzLlT-LquZADv1A,2016-01-26,Tuesday,2016-02-02
QkPEkz9iBPWUVPv3bQn9kA,2016-01-26,Tuesday,2016-02-05
Q3mNRbRzXz9-wdgCeEp_FA,2016-01-26,Tuesday,2016-02-17
5iCPPi_t_5Fjt8ka6uXP7g,2016-01-26,Tuesday,2016-02-02
qbiwEh5c4ImP5t-OS4Fpag,2016-01-26,Tuesday,2016-02-03
FHEqH0HpDzSlQOfZ1KF8ZQ,2016-01-26,Tuesday,2016-02-05
RBfoLf3u8WKiWHkD37Vngw,2016-01-26,Tuesday,2016-02-03
awfgtMCSxvGK8mrdmKdk5g,2016-01-26,Tuesday,2016-02-05
7lzxb-GZpcO70D6w_txtnw,2016-01-26,Tuesday,2016-02-05
q0CEu9TSG69gsr8WBs2HxA,2016-01-26,Tuesday,2016-02-02
qa_usqNj5TB8Vw64XqQrqg,2016-01-26,Tuesday,2016-02-03
E3XFiGOpk3-u7HLOn0F9rQ,2016-01-26,Tuesday,2016-02-04
IrzHRof2TTx33Tzrvqp8yw,2016-01-26,Tuesday,2016-02-05
KHJBq7ehj7CfFc2DG5BWxw,2016-01-26,Tuesday,2016-02-02
7mgOhcbKHdexToe_WaPjMg,2016-01-26,Tuesday,2016-02-02
0_ZIWrOIvYCXPykuSgIMHw,2016-01-26,Tuesday,2016-02-03
70Oy440oJBkgP3V0kS3Gpg,2016-01-27,Wednesday,NULL
PhW0edhTfXVY0lKz_Vu3wg,2016-01-27,Wednesday,NULL
ttyO6aHgFW8ApSqHSNOigQ,2016-01-27,Wednesday,2016-02-05
P-RygpPtYcwcuyej2AvW5w,2016-01-27,Wednesday,2016-02-04
x9THRkTj8rqWshjPvOmwlQ,2016-01-27,Wednesday,2016-02-06
OMFNFIyyKlPngDzkCzRsVQ,2016-01-27,Wednesday,2016-02-04
wOeOjVmPAaboOzoJHM5lQA,2016-01-27,Wednesday,2016-02-04
cAu8jU3MYcjx153Cbtw44Q,2016-01-27,Wednesday,2016-02-05
Ku9diGxWF9WMY0oY93oNxg,2016-01-27,Wednesday,2016-02-05
iOQYooIRlfi-vjQFQfHZTA,2016-01-27,Wednesday,2016-02-03
TNPKhHkyC6GKJIgjSnWg2g,2016-01-27,Wednesday,2016-02-05
msk6ihfzqZrkHTu2DOZVKA,2016-01-27,Wednesday,2016-02-06
BK57DGGccjZyP62D-umz_w,2016-01-27,Wednesday,2016-02-03
ttyO6aHgFW8ApSqHSNOigQ,2016-01-27,Wednesday,2016-02-05
jXlTKG2oQan5-sblB2rqNw,2016-01-27,Wednesday,2016-02-04
Z1kvSAt65EbFVEj1RAfNlA,2016-01-27,Wednesday,2016-02-05
uUy7Cn5mA1AzFANR6BofLA,2016-01-27,Wednesday,2016-02-05
40c-kAGbzGC9mLpWE4wiTA,2016-01-27,Wednesday,2016-02-04
o4s4hHQxYBC4hLHlfvYurw,2016-01-27,Wednesday,2016-02-03
cVGAZZn7xlvVuXa70iZk5g,2016-01-27,Wednesday,2016-02-04
iCBvcPm0ITiLQc_fJRXfxA,2016-01-27,Wednesday,2016-02-04
DdIgimXByEhmoR6s3vlBnQ,2016-01-27,Wednesday,2016-02-05
NWNk-HUZE9x1BhL0j9txOg,2016-01-27,Wednesday,2016-02-04
8aORj4cbJuIhgSAf_842qg,2016-01-27,Wednesday,2016-02-05
CFuub-_MJe--feLWQHy8_Q,2016-01-27,Wednesday,2016-02-04
DntTrghSM-cdUuz2HOFm8w,2016-01-27,Wednesday,2016-02-04
CCax7hbIVsJKNVx-Or6Oqg,2016-01-27,Wednesday,2016-02-05
dkbIhYFWK7IkfR48qNBw6w,2016-01-27,Wednesday,2016-02-13
3vT9yw2JJvZwCwDtdKjD0A,2016-01-27,Wednesday,2016-02-06
V2b86othWr5Zjb9HH1Bl_Q,2016-01-27,Wednesday,2016-02-06
2xcPfJLrnUMvPZkfZACGaA,2016-01-27,Wednesday,2016-02-10
5C6nseLMQDVEuhDBPY-QDQ,2016-01-27,Wednesday,2016-02-03
I2vK8zhbhk97c9KTNWUzEQ,2016-01-27,Wednesday,2016-02-05
tViFxZ9DNeF66xWw5VnCKg,2016-01-27,Wednesday,2016-02-05
XGm8SDcDmVL47Z8mF82Wcg,2016-01-27,Wednesday,2016-02-06
-XgGO7hcktv7ZQeIej9O3g,2016-01-27,Wednesday,2016-02-21
otGVugKQxByIkXfEb4W7QQ,2016-01-27,Wednesday,2016-02-18
K0yRWuUbxsgy1vCnCG4UHg,2016-01-27,Wednesday,2016-02-05
pH58l4bk5EXCUQeWL0Zrpg,2016-01-28,Thursday,2016-02-04
qGIsI-992_jantCHEZ6rOQ,2016-01-28,Thursday,2016-02-06
vhmAEaXZh2YtEW0D3FBpTg,2016-01-28,Thursday,2016-02-07
XjjM_ZHo4BJ1NRRvh-8yCg,2016-01-28,Thursday,2016-02-04
DR4EftTq9Pp0YzfQXIvWPQ,2016-01-28,Thursday,2016-02-06
K3RGwSt4DJkeZMCT9vX3hA,2016-01-28,Thursday,2016-02-05
fZTvTX82dFKYWuTQXv97hw,2016-01-28,Thursday,NULL
pNWgMgqz0JZAauzK3OgcmQ,2016-01-28,Thursday,NULL
B_rfP_xgGMQ82dQmbBUEmA,2016-01-28,Thursday,2016-02-06
EzvKPl72N6XpVT9DYWoYwA,2016-01-28,Thursday,2016-02-07
2eZLKWG5dqpdT3VJqTkoNg,2016-01-28,Thursday,2016-02-07
SqbCt8v-dku0Ts80M_6MqQ,2016-01-28,Thursday,2016-02-06
l35BD9Slfl2jSD4YlQbwgg,2016-01-28,Thursday,2016-02-07
6LsW1PixzOM7ElfHngK8aw,2016-01-28,Thursday,2016-02-04
f7sEdvOuGoZKcCYH0GquWA,2016-01-28,Thursday,2016-02-05
4aeJSwdARmW5lOj6KJQbNQ,2016-01-28,Thursday,2016-02-05
qwAHPYX8MHpL4ncfnQaEmg,2016-01-28,Thursday,2016-02-06
57jf7BByZz8KpRlXgPaWhQ,2016-01-28,Thursday,2016-02-22
